77	0.819452062	0.824678315	-0.027690129	-0.023501785	-0.095464119	-0.095519616	-0.000137783	0.000418864	0.713130455	0.729158698	-0.022965365	-0.023082921
78	0.859334222	0.856697268	-0.023244813	-0.014684666	-0.095740176	-9.59E-02	0.000114354	7.34E-06	0.749849928	0.760826112	-0.013624336	-0.014677325
79	0.882952772	0.875607199	-0.032694671	-0.010186207	-0.095852446	-9.67E-02	0.000150494	0.000370806	0.770437236	0.778868276	-0.009660003	-0.009815401
80	0.876618541	0.887412977	-0.041460425	-0.007737377	-0.096306214	-9.67E-02	-0.000343116	0.001345888	0.782325023	0.790691544	-0.002986404	-0.006391489
81	0.86580004	0.895466005	-0.041228912	-0.006499526	-0.096886885	-9.63E-02	0.000662331	0.000914741	0.789133135	0.799126873	-0.005422781	-0.005584784
82	0.860016044	0.9017115	-0.03483218	-0.00609379	-0.098218073	-9.87E-02	0.001277285	-0.000142402	0.795175505	0.803047938	-0.00551439	-0.006236193
83	0.856686383	0.907662305	-0.02375534	-0.006373671	-0.099842087	-1.03E-01	0.001944863	0.002174372	0.79873739	0.804722159	-0.003934943	-0.004199299
84	0.864583329	0.914794824	-0.012985286	-0.007670359	-0.103615462	-1.05E-01	0.002516446	0.006018808	0.804739507	0.809950759	-0.002301512	-0.001651551
85	0.874677412	0.925885891	-0.010885717	-0.011223673	-0.109835755	-1.10E-01	0.005114882	0.004696433	0.810539374	0.815445211	-0.003364594	-0.00652724
86	0.89212957	0.947929912	-0.021211463	-0.02200208	-0.123250042	-1.37E-01	0.012984162	0.009047011	0.821574158	0.810822544	-0.01303612	-0.012955068
87	0.933833213	1.002468576	-0.043850612	-0.072614362	-0.151812926	-1.82E-01	0.028227369	0.061865727	0.849479249	0.820608724	-0.030413315	-0.010748636
88	0.935887595	0.87022018	-0.25419909	-0.33293009	-0.189739161	-1.16E-01	0.134528209	0.18900974	0.837677457	0.754200541	-0.194541559	-0.14392035
89	0.623123721	0.61676491	-0.195124438	-0.137829543	-0.067133901	-3.21E-02	0.196666595	0.166745854	0.580889618	0.584669107	-0.114250801	0.028916311
90	0.564927188	0.594073606	1.16E-05	0.029874085	6.49E-08	1.43E-02	0.190770665	0.163041787	0.550469562	0.608385691	0.071399172	0.192915872
91	0.623090606	0.687296093	0.195161982	0.254525351	0.067133959	5.85E-02	0.196667009	0.17831742	0.630442871	0.745838878	0.260341624	0.43284277
92	0.935873203	1.031869548	0.254216402	0.183806397	0.189739409	1.85E-01	0.134529482	0.130182493	0.970156982	1.216787006	0.298450119	0.31398889
93	0.933822314	0.968806552	0.043858425	0.036453215	0.151813203	1.59E-01	0.028228425	0.025534763	0.96007649	1.128247271	0.059520926	0.061987978
94	0.892114649	0.934717715	0.02121006	0.015011802	0.123249235	1.20E-01	0.012984885	0.004200537	0.901329426	1.055046889	0.035018159	0.019212339
95	0.874666742	0.919601897	0.010875545	0.009039147	0.109834269	1.06E-01	0.005114956	0.006048546	0.876062959	1.025729754	0.03845842	0.015087693
96	0.864582618	0.910900991	0.012973348	0.006834942	0.103614403	1.04E-01	0.002515942	0.004402631	0.875544657	1.015121461	0.061455507	0.011237573
97	0.85669423	0.90468267	0.023750487	0.006116314	0.099842227	1.01E-01	0.001944499	0.000465715	0.888696448	1.00555948	0.079434948	0.006582029
98	0.860025134	0.898728462	0.03483668	0.006226015	0.098219246	9.70E-02	0.001277428	0.000205525	0.908645961	0.995766409	0.091002545	0.00643154
99	0.865803734	0.891754664	0.041238048	0.007044914	0.096888144	9.64E-02	0.000662719	0.001386448	0.930564139	0.988144643	0.096427263	0.008431362
100	0.876612924	0.882076326	0.041466071	0.008728718	0.096306549	9.69E-02	-0.000343159	0.00090133	0.955354639	0.978976328	0.093086633	0.009630048
101	0.882941883	0.867394807	0.032693377	0.012015052	0.095851559	9.63E-02	0.000149797	3.95E-05	0.978720434	0.963715318	0.08287416	0.01205454
102	0.859326588	0.843012139	0.023233773	0.018412236	0.095739197	0.095585881	0.000113134	0.000188791	0.973795336	0.93859802	0.056235291	0.018601027
103	0.819453166	0.799813147	0.027674232	0.031338913	0.095464127	9.56E-02	-0.000139247	0.000570027	0.933853913	0.895418302	0.040177943	0.03190894
104	0.750491242	0.71667116	0.051164	0.061639449	0.095396544	0.095869699	6.10E-05	0.000550874	0.857671283	0.812540859	0.056558713	0.062190323
105	0.604227792	0.527506674	0.110425588	0.141529741	0.095509796	0.095974369	9.59E-07	-0.000414162	0.707589603	0.623481044	0.113383249	0.141115578
106	0.232121211	0.143184407	0.16474943	0.114445805	0.0954092	0.09577931	8.44E-06	-0.000647014	0.331723523	0.238963718	0.166463849	0.113798792
107	0.046652347	0.03078054	0.040504922	0.030246126	0.095641382	9.55E-02	0.000115868	-0.000435551	0.144901658	0.126247916	0.040893435	0.029810575
108	-0.005372335	-0.011339577	0.019616734	0.02288353	0.095794133	0.095894642	-0.000152336	6.09E-05	0.093332842	0.084555064	0.018846398	0.022944382
109	-0.056487194	-0.078330527	0.044435602	0.065519311	0.095840272	0.096847093	-0.000215211	-0.000412477	0.044471841	0.018516566	0.041681113	0.065106834
110	-0.244736762	-0.370463694	0.168477005	0.183626789	0.096342298	0.096700617	0.000244412	-0.001453089	-0.139776038	-0.273763077	0.160497809	0.1821737
111	-0.616551129	-0.662265787	0.131649517	0.086558359	0.096937222	0.096321681	-0.000716351	-0.000822503	-0.508703561	-0.565944106	0.111668067	0.085735857
112	-0.748314683	-0.776072783	0.082244839	0.041065874	0.098254393	0.098996484	-0.001326167	0.00019195	-0.653753737	-0.677076299	0.050174338	0.041257824
